-0.76	0.52	0.40	0.53	0.34	0.70	0.62	0.91	-0.44	-0.37	0.72	0.39	
-0.76	0.49	0.41	0.54	0.33	0.70	0.63	0.92	-0.46	-0.37	0.73	0.38	
-0.77	0.50	0.39	0.46	0.35	0.72	0.59	0.91	-0.47	-0.38	0.73	0.38	
-0.76	0.51	0.39	0.47	0.34	0.74	0.56	0.89	-0.45	-0.39	0.72	0.38	
-0.77	0.49	0.38	0.49	0.34	0.71	0.59	0.91	-0.44	-0.38	0.72	0.39	
-0.79	0.50	0.41	0.52	0.32	0.71	0.64	0.92	-0.44	-0.37	0.73	0.39	
-0.77	0.51	0.40	0.48	0.34	0.73	0.62	0.91	-0.47	-0.37	0.73	0.38	
-0.78	0.49	0.41	0.53	0.33	0.70	0.56	0.90	-0.47	-0.37	0.73	0.39	
-0.79	0.52	0.40	0.47	0.32	0.70	0.55	0.90	-0.45	-0.37	0.73	0.38	
-0.76	0.51	0.39	0.46	0.31	0.73	0.62	0.91	-0.45	-0.39	0.73	0.39	
-0.77	0.51	0.38	0.49	0.34	0.72	0.65	0.89	-0.45	-0.38	0.71	0.39	
-0.77	0.52	0.39	0.49	0.33	0.72	0.61	0.92	-0.47	-0.38	0.73	0.36	
-0.77	0.48	0.39	0.45	0.31	0.73	0.56	0.89	-0.45	-0.40	0.73	0.38	
-0.77	0.52	0.39	0.52	0.31	0.71	0.58	0.91	-0.46	-0.38	0.73	0.40	
-0.77	0.50	0.41	0.48	0.33	0.70	0.63	0.92	-0.45	-0.37	0.73	0.39	
-0.79	0.51	0.37	0.50	0.33	0.70	0.63	0.92	-0.45	-0.38	0.72	0.39	
-0.78	0.52	0.43	0.51	0.34	0.72	0.58	0.89	-0.46	-0.38	0.73	0.38	
-0.83	0.50	0.21	0.43	0.32	0.70	0.54	0.90	-0.44	-0.37	0.73	0.38	
-1.15	0.49	0.32	0.49	0.37	0.68	0.56	0.93	-0.46	-0.38	0.71	0.40	
-0.67	0.33	0.49	0.51	0.34	0.70	0.64	0.91	-0.45	-0.36	0.73	0.38	
-0.50	0.15	0.52	0.51	0.32	0.71	0.62	0.89	-0.45	-0.36	0.71	0.37	
-0.86	0.28	0.86	0.50	0.31	0.72	0.53	0.90	-0.45	-0.38	0.73	0.38	
-0.99	0.23	0.47	0.52	0.34	0.70	0.53	0.90	-0.47	-0.34	0.75	0.44	
-0.96	0.11	0.40	0.48	0.33	0.70	0.62	0.91	-0.48	-0.35	0.72	0.39	
-0.97	0.22	0.53	0.47	0.32	0.73	0.67	0.89	-0.46	-0.38	0.72	0.40	
-0.93	0.56	0.79	0.91	0.38	0.62	0.56	0.90	-0.47	-0.40	0.74	0.39	
-1.13	0.37	0.43	0.42	0.40	0.74	0.53	0.91	-0.47	-0.44	0.68	0.43	
-0.81	0.27	0.28	0.61	0.60	0.76	0.59	0.89	-0.47	-0.39	0.69	0.50	
-0.88	0.24	0.25	0.81	0.77	0.79	0.72	0.95	-0.41	-0.46	0.68	0.38	
-0.99	0.22	0.14	0.79	0.38	0.73	0.66	0.94	-0.37	-0.35	0.71	0.20	
-1.12	0.14	-0.33	0.90	0.18	0.67	0.54	0.94	-0.42	-0.50	0.69	0.23	
-0.92	0.10	-0.57	0.94	-0.13	0.43	0.32	0.99	-0.41	-0.55	0.64	0.22	
-0.81	-0.08	-0.69	1.04	-0.39	0.15	0.20	1.06	-0.24	-0.31	0.77	0.18	
-0.58	0.03	-0.97	0.59	0.03	0.53	0.49	1.03	-0.31	-0.46	0.85	0.16	
-0.60	0.25	-0.85	0.26	-0.23	0.55	0.42	0.91	-0.46	-0.41	0.81	0.13	
-0.66	0.14	-0.94	0.26	-0.35	0.67	0.45	1.11	-0.34	-0.33	0.87	0.07	
-0.74	-0.02	-1.10	0.01	-0.48	0.70	0.54	0.87	-0.21	-0.38	0.88	0.06	
-0.66	0.45	-0.75	0.06	-0.57	0.69	0.65	0.96	-0.05	-0.38	0.88	0.09	
-0.80	0.39	-0.89	0.07	-0.49	0.94	0.74	1.01	-0.29	-0.28	0.87	0.10	
-1.89	-0.18	-1.16	-0.75	-0.05	0.42	0.33	0.92	-0.25	-0.28	0.85	0.08	
-1.33	-0.34	-1.25	0.45	0.46	-1.25	-0.69	1.04	-0.33	-0.27	0.83	0.19	
-1.19	-0.30	-0.82	1.44	-0.55	-1.76	-1.15	0.97	-0.34	-0.26	1.01	0.21	
-0.47	0.00	-0.22	1.04	-0.43	-1.63	-1.37	1.02	-0.43	-0.27	0.98	0.20	
0.48	0.24	0.53	1.29	0.13	-0.80	-0.78	0.98	-0.36	-0.33	0.84	0.16	
0.50	0.25	1.17	0.82	0.22	-0.37	-0.40	0.92	-0.37	-0.38	0.74	0.02	
0.21	-0.08	0.92	0.51	0.43	-0.64	-0.60	0.95	-0.41	-0.27	0.93	0.19	
-0.02	0.24	0.94	1.28	0.16	-0.93	-0.86	0.92	-0.35	-0.26	0.93	0.25	
-0.44	0.13	-0.33	1.27	-0.23	-1.66	-1.28	0.96	-0.33	-0.28	0.84	0.14	
-0.54	-0.46	-1.26	1.12	-0.36	-1.08	-0.91	0.97	-0.36	-0.26	0.90	0.20	
-0.49	-0.59	-1.54	1.29	-0.34	-0.75	-0.82	0.96	-0.33	-0.26	0.95	0.21	
-0.58	-0.15	-1.47	0.00	-1.11	0.11	-0.16	1.12	-0.34	-0.30	0.84	0.19	
-1.35	0.07	-1.02	-0.86	0.27	1.04	0.61	0.98	-0.40	-0.33	0.87	0.19	
-0.69	0.00	-1.06	-1.17	0.12	1.26	0.76	0.96	-0.36	-0.29	0.84	0.15	
-0.32	0.10	-1.09	-0.04	-0.31	0.92	0.63	0.98	-0.36	-0.30	0.84	0.15	
-1.01	0.08	-0.63	-0.67	0.28	1.30	1.02	0.93	-0.36	-0.28	0.87	0.18	
-1.03	-0.07	-1.43	-0.10	0.00	0.41	0.51	0.99	-0.34	-0.32	0.80	0.16	
-1.75	0.10	-0.74	-1.00	1.28	0.07	0.07	0.98	-0.37	-0.31	0.82	0.18	
-0.75	-0.15	-0.80	0.46	-0.37	-1.42	-0.91	0.96	-0.36	-0.32	0.75	0.19	
-0.65	-0.24	-0.04	0.92	-0.26	-1.31	-0.88	0.98	-0.38	-0.28	0.84	0.21	
-0.18	-0.28	0.28	0.96	-0.14	-1.33	-1.11	0.94	-0.36	-0.26	0.92	0.17	
-0.03	1.90	1.45	1.40	-0.26	-0.42	-0.55	0.98	-0.37	-0.27	0.73	0.11	
0.27	-0.06	0.99	0.70	0.32	-0.73	-0.58	0.99	-0.35	-0.30	0.87	0.18	
0.23	0.02	1.08	0.92	0.25	-0.96	-0.79	0.97	-0.37	-0.30	0.87	0.21	
-0.49	-0.41	-0.14	1.29	-0.03	-1.06	-0.98	0.97	-0.36	-0.29	0.89	0.18	
-0.75	-0.32	-0.58	0.59	-0.47	-1.32	-1.09	0.97	-0.34	-0.27	0.86	0.20	
-0.35	-0.31	-1.27	0.76	-0.60	-0.63	-0.65	0.98	-0.38	-0.27	0.82	0.19	
-0.42	-0.05	-1.46	1.46	-0.75	-0.32	-0.54	0.97	-0.34	-0.28	0.87	0.18	
-0.70	-0.11	-1.26	0.00	-0.10	0.25	0.07	0.97	-0.33	-0.28	0.86	0.20	
-1.23	-0.19	-0.84	-0.58	-0.06	1.04	0.60	0.92	-0.37	-0.29	0.87	0.18	
-0.75	-0.09	-1.01	-0.62	-0.30	1.16	0.68	0.94	-0.35	-0.29	0.83	0.19	
-0.36	0.09	-1.02	0.09	0.01	0.91	0.76	0.96	-0.35	-0.28	0.88	0.15	
-0.88	0.16	-0.93	0.33	-0.46	0.87	0.75	0.99	-0.36	-0.29	0.88	0.19	
-0.60	-0.09	-1.43	0.18	-0.32	0.26	0.26	0.94	-0.35	-0.27	0.82	0.17	
-1.47	-0.44	-1.04	0.39	0.21	-0.48	-0.31	0.95	-0.32	-0.28	0.86	0.20	
-1.26	-0.36	-1.34	0.90	0.11	-0.95	-0.57	0.94	-0.36	-0.30	0.91	0.19	
-0.11	-0.81	-0.27	0.87	-0.07	-1.20	-0.88	0.97	-0.38	-0.27	0.89	0.17	
-0.23	-0.12	0.09	0.87	0.01	-1.45	-1.18	0.96	-0.36	-0.29	0.86	0.15	
0.29	0.28	0.98	0.23	-0.93	-0.64	-0.59	0.94	-0.36	-0.28	0.86	0.18	
0.13	-0.05	1.08	0.49	0.19	-0.67	-0.62	0.96	-0.35	-0.31	0.55	0.16	
0.37	-0.25	0.76	0.42	0.08	-1.01	-0.91	0.93	-0.35	-0.22	0.87	0.21	
-0.54	-0.10	0.19	0.84	-0.10	-1.19	-1.06	1.01	-0.40	-0.25	0.91	0.21	
-0.62	-0.18	-0.54	1.24	-0.03	-1.13	-0.93	0.95	-0.36	-0.24	1.00	0.21	
-0.78	-0.50	-1.09	1.15	-0.31	-0.75	-0.78	0.94	-0.35	-0.31	0.84	0.17	
-0.69	-0.25	-1.14	0.84	-0.23	-0.24	-0.45	1.01	-0.39	-0.27	0.81	0.20	
-0.82	-0.16	-1.19	0.15	-0.11	0.35	0.12	0.95	-0.36	-0.31	0.84	0.18	
-0.87	-0.05	-1.00	-0.63	-0.02	0.82	0.41	0.96	-0.37	-0.28	0.84	0.19	
-0.74	-0.03	-0.98	-0.87	0.02	1.15	0.71	0.96	-0.35	-0.28	0.85	0.19	
-0.47	0.01	-1.04	-0.29	-0.34	1.03	0.83	0.99	-0.34	-0.29	0.83	0.15	
-0.65	-0.10	-1.08	0.17	-0.55	0.60	0.54	0.97	-0.37	-0.28	0.85	0.18	
-1.30	-0.25	-1.28	0.68	-0.08	-0.16	-0.10	0.98	-0.36	-0.31	0.86	0.19	
-1.24	-0.13	-1.16	1.12	-0.07	-0.70	-0.39	0.98	-0.35	-0.28	0.86	0.21	
-1.11	-0.20	-0.56	0.93	-0.34	-1.37	-0.96	0.97	-0.37	-0.26	0.89	0.19	
-0.03	-0.29	0.10	0.79	-0.33	-1.41	-1.16	0.96	-0.34	-0.14	1.17	0.42	
0.36	0.02	0.84	0.84	0.06	-0.89	-0.76	0.97	-0.35	-0.28	0.73	0.09	
0.53	-0.85	0.36	0.75	-0.20	-0.79	-0.72	1.00	-0.36	-0.25	1.01	0.21	
0.53	-0.28	0.95	0.57	0.11	-0.80	-0.82	0.97	-0.35	-0.29	0.92	0.21	
-0.08	-0.19	0.66	0.74	-0.10	-0.97	-0.88	0.97	-0.37	-0.27	0.83	0.21	
-0.62	-0.21	-0.21	0.88	-0.06	-1.08	-0.85	0.96	-0.35	-0.27	0.84	0.18	
-0.80	-0.57	-0.97	1.62	-0.18	-1.04	-1.01	0.96	-0.35	-0.29	0.84	0.19	
-1.16	-0.36	-1.22	0.91	-0.30	-0.34	-0.49	0.96	-0.35	-0.29	0.91	0.18	
-0.24	-0.44	-1.37	0.29	-0.11	0.27	0.01	0.97	-0.36	-0.27	0.89	0.17	
-0.62	-0.06	-1.26	-0.66	-0.15	0.82	0.31	0.96	-0.35	-0.28	0.85	0.18	
-0.57	0.35	-0.79	0.09	0.06	0.97	0.62	0.97	-0.35	-0.25	0.89	0.16	
-0.50	0.00	-1.08	-0.22	-0.17	1.05	0.83	0.98	-0.34	-0.29	0.88	0.18	
-0.74	-0.05	-0.94	-0.23	-0.24	1.24	0.92	0.96	-0.35	-0.29	0.84	0.19	
-1.10	-0.36	-1.50	-0.25	-0.10	0.55	0.44	0.97	-0.36	-0.29	0.85	0.17	
-1.25	-0.06	-1.23	0.45	0.05	-0.47	-0.12	0.99	-0.37	-0.27	0.86	0.17	
-0.94	-0.13	-0.63	0.69	-0.22	-1.18	-0.75	0.97	-0.37	-0.29	0.84	0.21	
-0.32	-0.34	-0.30	0.78	-0.26	-1.46	-1.15	0.99	-0.36	-0.26	0.90	0.20	
-0.19	-0.18	0.21	0.94	-0.09	-1.42	-1.04	1.24	-0.44	-0.28	0.86	0.15	
0.32	1.42	1.28	1.21	-0.10	-0.41	-0.60	0.89	-0.43	-0.30	0.80	0.12	
0.43	0.56	1.22	0.32	0.15	-0.80	-0.79	1.05	-0.37	-0.19	0.91	0.16	
0.20	-0.01	1.14	0.39	-0.14	-0.85	-0.74	0.94	-0.36	-0.22	1.03	0.24	
0.58	-0.57	0.57	1.02	-0.08	-1.16	-0.87	1.01	-0.37	-0.26	0.91	0.18	
-0.70	-0.37	-0.07	1.04	0.00	-1.33	-1.16	0.96	-0.36	-0.28	0.93	0.19	
-0.82	-0.33	-1.07	0.35	-0.47	-1.06	-1.06	0.96	-0.36	-0.27	1.04	0.15	
-1.35	-0.16	-0.84	0.65	-0.81	-0.60	-0.54	0.98	-0.37	-0.31	0.87	0.18	
-1.00	0.24	-1.04	1.37	-1.72	-0.41	-0.57	0.96	-0.36	-0.28	0.75	0.15	
-0.81	-0.12	-1.16	-1.04	-0.19	0.85	0.37	0.94	-0.34	-0.30	0.76	0.13	
-0.63	-0.01	-1.04	0.25	-0.62	0.55	0.36	1.00	-0.35	-0.30	0.88	0.17	
-0.60	-0.13	-1.09	0.13	-0.54	0.70	0.40	0.95	-0.33	-0.30	0.86	0.15	
-1.19	-0.14	-1.07	-0.17	0.23	1.10	0.71	0.96	-0.35	-0.28	0.82	0.15	
-0.98	-0.17	-1.27	0.38	-0.23	-0.09	0.15	0.97	-0.35	-0.28	0.89	0.18	
-1.23	-0.24	-1.07	0.59	0.07	-0.42	-0.23	0.95	-0.37	-0.29	0.85	0.18	
-1.33	-0.31	-0.77	0.93	-0.37	-0.98	-0.76	0.97	-0.37	-0.28	0.85	0.20	
-0.28	-0.26	-0.06	0.77	-0.29	-1.26	-0.88	0.97	-0.36	-0.28	0.87	0.19	
0.37	-0.17	0.67	1.08	0.00	-0.84	-0.81	0.97	-0.36	-0.32	0.66	0.08	
0.45	-0.57	0.78	0.69	-0.31	-0.66	-0.72	0.96	-0.35	-0.28	0.86	0.20	
0.21	-0.45	0.67	0.36	-0.14	-1.04	-0.81	0.96	-0.36	-0.26	0.90	0.23	
0.89	-0.18	0.92	0.97	0.12	-0.74	-0.65	0.97	-0.37	-0.29	0.86	0.18	
-0.44	-0.23	0.14	0.97	-0.04	-1.05	-0.95	0.95	-0.35	-0.27	0.87	0.20	
-0.52	-0.36	-0.45	0.96	-0.05	-1.35	-1.16	0.95	-0.38	-0.31	0.63	0.12	
-0.63	0.23	-0.67	0.78	-0.73	-0.62	-0.59	0.96	-0.34	-0.31	0.86	0.20	
-0.62	0.29	-1.09	0.92	-0.43	-0.23	-0.44	0.97	-0.35	-0.28	0.83	0.20	
-0.62	-0.05	-1.51	0.33	-0.49	0.35	0.03	0.97	-0.37	-0.29	0.87	0.19	
-1.58	0.35	-0.46	-0.91	-0.49	0.84	0.54	0.96	-0.37	-0.28	0.85	0.17	
-1.14	-0.22	-0.72	-0.05	-0.33	0.93	0.62	0.98	-0.35	-0.29	0.85	0.18	
-0.57	-0.28	-1.02	0.04	-0.41	0.69	0.45	0.94	-0.36	-0.29	0.84	0.18	
-0.95	-0.04	-1.09	-0.34	-0.10	1.11	0.85	0.97	-0.35	-0.34	0.69	0.19	
-1.42	-0.21	-1.21	-0.01	-0.11	0.05	0.21	0.98	-0.36	-0.28	0.79	0.20	
-1.30	0.08	-0.73	0.87	-0.28	-0.37	-0.26	0.98	-0.37	-0.25	0.89	0.18	
-1.00	-0.14	-0.25	0.93	-0.30	-1.06	-0.66	0.96	-0.37	-0.30	0.86	0.18	
-0.52	-0.35	-0.18	0.82	-0.25	-1.43	-1.04	0.98	-0.36	-0.28	0.89	0.20	
-0.11	-0.15	0.30	0.99	-0.10	-0.93	-0.90	0.96	-0.37	-0.26	0.86	0.19	
-0.10	0.45	1.22	0.87	-0.03	-0.52	-0.51	0.96	-0.34	-0.25	0.84	0.18	
-0.22	-0.23	0.84	0.24	-0.04	-0.86	-0.73	0.97	-0.35	-0.29	0.88	0.21	
-0.14	-0.28	0.81	0.45	-0.26	-0.91	-0.89	0.95	-0.36	-0.29	0.88	0.21	
0.13	-0.11	0.73	1.28	-0.10	-0.82	-0.70	0.98	-0.37	-0.28	0.73	0.21	
-0.64	-0.04	-0.05	1.25	-0.17	-1.04	-0.85	0.97	-0.36	-0.26	0.88	0.19	
-0.87	-0.21	-0.95	1.39	-0.31	-0.83	-0.86	0.98	-0.37	-0.28	0.86	0.20	
-1.01	-0.75	-1.36	0.70	-0.10	0.00	-0.17	0.97	-0.35	-0.28	0.84	0.20	
-0.91	-0.08	-1.19	1.11	-0.70	0.21	0.00	0.97	-0.35	-0.29	0.83	0.16	
-0.88	-0.09	-1.04	-0.12	-0.26	0.66	0.26	0.98	-0.36	-0.31	0.91	0.15	
-0.80	-0.08	-0.95	-0.16	-0.30	0.93	0.63	0.97	-0.36	-0.27	0.88	0.17	
-0.35	0.04	-1.10	0.25	-0.44	0.84	0.66	0.99	-0.34	-0.27	0.87	0.18	
-0.77	-0.13	-0.91	0.11	-0.31	1.03	0.70	0.97	-0.37	-0.27	0.84	0.17	
-1.15	-0.31	-1.38	-0.13	-0.13	0.57	0.47	0.97	-0.33	-0.30	0.86	0.20	
-1.36	-0.31	-1.34	0.40	-0.17	-0.34	-0.02	0.97	-0.36	-0.27	0.86	0.16	
-1.02	-0.08	-0.53	0.95	-0.52	-1.20	-0.85	0.95	-0.37	-0.30	0.85	0.18	
-0.33	-0.32	-0.09	1.01	-0.30	-1.12	-0.86	0.96	-0.36	-0.28	0.84	0.18	
-0.08	-0.14	0.25	0.93	-0.43	-0.89	-0.75	0.97	-0.37	-0.23	1.02	0.24	
0.40	-0.05	0.82	1.02	-0.11	-0.57	-0.67	0.97	-0.35	-0.26	0.86	0.20	
0.36	-0.36	0.82	0.45	-0.06	-1.01	-0.83	0.98	-0.36	-0.28	0.86	0.20	
-0.03	-0.41	0.72	0.46	-0.21	-0.93	-0.73	0.97	-0.37	-0.29	0.86	0.21	
0.21	-0.62	0.66	0.98	-0.04	-0.70	-0.74	0.97	-0.35	-0.26	0.93	0.21	
-0.44	0.06	0.43	0.93	-0.10	-1.05	-0.94	0.97	-0.37	-0.26	0.93	0.21	
-0.63	-0.21	-0.55	1.00	-0.38	-1.17	-0.93	0.96	-0.36	-0.31	0.84	0.18	
-0.83	0.07	-1.00	0.87	-0.63	-0.88	-0.84	0.93	-0.36	-0.28	0.83	0.18	
-1.03	-0.09	-1.09	0.38	-0.09	0.08	-0.26	0.95	-0.36	-0.27	0.86	0.18	
-1.05	-0.21	-1.04	-0.34	-0.12	0.66	0.37	0.95	-0.35	-0.28	0.86	0.18	
-0.80	-0.06	-1.02	-0.27	-0.32	0.93	0.55	0.97	-0.36	-0.28	0.85	0.17	
-0.50	-0.04	-1.06	0.12	-0.38	0.87	0.56	0.96	-0.37	-0.27	0.84	0.17	
-0.62	-0.07	-0.85	0.02	-0.35	1.04	0.82	0.97	-0.37	-0.29	0.86	0.17	
-1.26	-0.21	-0.86	-0.33	-0.04	1.00	0.81	0.96	-0.37	-0.27	0.84	0.16	
-1.54	-0.27	-1.34	0.42	-0.19	-0.33	-0.18	0.96	-0.37	-0.29	0.84	0.18	
-1.32	-0.33	-0.55	1.14	-0.21	-0.65	-0.34	0.94	-0.36	-0.26	0.86	0.17	
-0.87	-0.30	-0.36	1.59	-0.38	-0.78	-0.59	0.95	-0.36	-0.29	0.85	0.19	
-0.55	-0.26	-0.06	1.04	-0.20	-1.05	-0.88	0.95	-0.37	-0.25	0.86	0.20	
0.34	-0.07	0.65	1.11	-0.01	-0.82	-0.62	0.96	-0.37	-0.26	0.86	0.20	
-0.34	0.08	1.18	0.90	-0.06	-0.51	-0.56	0.98	-0.38	-0.22	0.91	0.23	
-0.53	0.20	0.92	0.35	-0.55	-1.04	-0.96	0.97	-0.37	-0.26	0.83	0.19	
-0.30	-0.04	0.82	0.61	0.06	-0.66	-0.58	0.97	-0.36	-0.27	0.80	0.20	
-0.11	-0.16	0.76	1.05	0.17	-0.82	-0.67	0.97	-0.37	-0.27	0.87	0.17	
-0.74	-0.32	-0.11	1.14	-0.06	-0.91	-0.89	0.94	-0.36	-0.33	0.76	0.23	
-1.03	-0.35	-0.56	1.11	-0.40	-0.84	-0.76	0.96	-0.38	-0.29	0.78	0.18	
-1.14	-0.14	-1.07	0.87	-0.42	-0.42	-0.46	0.97	-0.35	-0.27	0.89	0.20	
-1.05	-0.12	-1.11	0.45	-0.50	-0.06	-0.31	1.00	-0.34	-0.29	0.87	0.18	
-1.04	-0.18	-0.91	-0.39	-0.04	0.93	0.56	0.96	-0.36	-0.29	0.90	0.20	
-0.93	-0.21	-0.90	0.04	-0.21	0.90	0.57	0.96	-0.36	-0.28	0.83	0.18	
-0.45	-0.10	-1.10	0.01	-0.19	0.72	0.45	0.95	-0.36	-0.28	0.85	0.18	
-0.58	-0.14	-0.90	0.22	-0.09	1.00	0.77	0.98	-0.35	-0.29	0.85	0.18	
-1.30	-0.24	-0.87	-0.27	-0.08	1.05	0.87	0.96	-0.35	-0.29	0.84	0.19	
-1.46	-0.24	-1.27	0.15	-0.13	-0.41	-0.20	0.95	-0.36	-0.28	0.84	0.18	
-0.95	-0.36	-0.93	1.23	0.25	-0.79	-0.48	0.98	-0.38	-0.28	0.87	0.17	
-0.74	-0.21	-0.49	0.76	-0.14	-1.05	-0.78	0.95	-0.36	-0.29	0.83	0.19	
0.00	-0.28	0.03	1.38	-0.32	-1.42	-1.19	0.95	-0.38	-0.25	1.02	0.41	
0.21	-0.37	0.56	1.16	0.01	-0.77	-0.71	0.94	-0.42	-0.26	1.05	0.26	
0.05	-0.65	0.80	0.85	0.19	-0.60	-0.54	0.93	-0.39	-0.28	0.88	0.19	
-0.32	-0.24	0.87	0.37	-0.06	-0.93	-0.78	0.91	-0.36	-0.33	0.89	0.18	
-0.27	-0.37	0.90	0.80	-0.08	-0.85	-0.84	0.95	-0.33	-0.44	0.73	0.20	
0.04	-0.04	0.86	1.27	-0.07	-0.89	-0.72	0.93	-0.35	-0.30	0.72	0.20	
-0.46	-0.22	-0.35	0.96	-0.31	-1.17	-0.98	0.94	-0.41	-0.27	0.92	0.21	
-0.53	-0.86	-1.10	0.86	-1.05	-0.88	-0.98	0.98	-0.36	-0.28	0.86	0.20	
-1.01	0.05	-1.04	1.49	-0.76	-0.27	-0.31	0.97	-0.32	-0.28	0.84	0.19	
-1.28	-0.56	-1.27	-0.34	0.01	0.37	0.05	0.90	-0.32	-0.30	0.88	0.20	
-0.80	-0.04	-1.04	-0.12	-0.30	0.88	0.41	0.97	-0.36	-0.28	0.83	0.20	
-0.53	-0.07	-1.04	0.07	-0.23	0.96	0.72	0.96	-0.36	-0.29	0.93	0.16	
-0.33	-0.02	-1.03	0.31	-0.33	0.87	0.68	0.97	-0.34	-0.30	0.85	0.14	
-0.86	-0.15	-0.83	0.16	-0.20	1.22	0.82	0.95	-0.35	-0.29	0.84	0.16	
-1.34	-0.28	-1.33	-0.22	-0.06	0.37	0.40	0.96	-0.34	-0.29	0.85	0.16	
-1.53	-0.36	-1.29	0.19	-0.05	-0.66	-0.25	0.94	-0.36	-0.30	0.84	0.19	
-1.23	-0.22	-0.46	0.56	-0.06	-1.16	-0.88	0.95	-0.38	-0.31	0.85	0.16	
-0.68	-0.19	-0.25	1.07	-0.24	-1.23	-0.91	0.95	-0.36	-0.29	0.85	0.19	
0.15	-0.17	0.39	1.02	-0.02	-1.09	-0.91	0.96	-0.36	-0.28	0.86	0.18	
0.25	0.75	1.40	1.02	-0.21	-0.58	-0.72	0.94	-0.36	-0.11	0.86	0.12	
0.46	-0.10	1.21	0.28	0.25	-0.92	-0.83	0.95	-0.37	-0.23	1.04	0.27	
0.21	-0.15	0.96	0.66	0.12	-0.86	-0.70	0.95	-0.36	-0.21	0.85	0.18	
-0.26	-0.30	0.24	0.96	0.20	-1.08	-0.92	0.96	-0.36	-0.32	0.94	0.21	
-0.73	-0.21	-0.61	1.06	0.24	-1.08	-1.04	0.94	-0.40	-0.26	0.94	0.23	
-1.17	-0.69	-1.25	1.46	-0.61	-0.63	-0.67	0.90	-0.28	-0.26	0.84	0.21	
-0.66	-0.14	-1.25	0.66	-0.47	-0.34	-0.40	0.98	-0.37	-0.32	0.87	0.19	
-0.85	-0.31	-1.35	0.62	-0.80	0.21	-0.14	0.98	-0.39	-0.23	0.86	0.18	
-1.09	-0.15	-1.00	-0.25	-0.11	0.73	0.43	0.98	-0.33	-0.35	0.85	0.17	
-0.80	-0.08	-0.89	-1.45	0.33	1.92	1.28	0.95	-0.36	-0.29	0.83	0.18	
-0.65	-0.04	-0.95	-0.37	-0.49	1.00	0.73	0.99	-0.33	-0.30	0.84	0.16	
-1.03	-0.12	-0.80	-0.25	-0.10	0.93	0.79	0.97	-0.37	-0.29	0.86	0.19	
-1.37	-0.11	-1.26	-0.02	0.20	0.10	0.28	0.98	-0.36	-0.30	0.83	0.17	
-1.82	1.02	-0.51	0.69	0.29	-0.71	-0.52	0.96	-0.39	-0.27	0.87	0.18	
-0.80	-0.56	-0.73	0.90	-0.33	-1.39	-1.00	0.95	-0.36	-0.31	0.83	0.19	
-0.40	-0.17	-0.09	0.90	-0.03	-1.76	-1.25	0.95	-0.36	-0.40	0.73	0.17	
0.02	-0.13	0.71	1.12	0.23	-0.99	-1.02	0.97	-0.35	-0.31	0.85	0.12	
