-0.65	0.84	-0.19	0.79	0.36	0.44	0.48	0.95	-0.39	-0.18	0.85	0.23	
-0.66	0.84	-0.21	0.80	0.36	0.45	0.36	0.94	-0.40	-0.17	0.86	0.25	
-0.66	0.83	-0.19	0.78	0.37	0.44	0.25	0.95	-0.39	-0.16	0.87	0.26	
-0.65	0.83	-0.18	0.79	0.37	0.45	0.33	0.95	-0.39	-0.17	0.86	0.25	
-0.65	0.84	-0.20	0.77	0.37	0.44	0.46	0.94	-0.39	-0.16	0.87	0.25	
-0.66	0.84	-0.20	0.78	0.37	0.45	0.45	0.95	-0.39	-0.17	0.87	0.25	
-0.65	0.84	-0.20	0.79	0.36	0.46	0.30	0.95	-0.39	-0.16	0.86	0.25	
-0.66	0.82	-0.20	0.79	0.37	0.44	0.23	0.96	-0.41	-0.17	0.86	0.24	
-0.66	0.83	-0.19	0.80	0.38	0.45	0.37	0.94	-0.39	-0.16	0.86	0.25	
-0.64	0.84	-0.19	0.79	0.37	0.45	0.48	0.95	-0.39	-0.18	0.87	0.24	
-0.66	0.83	-0.21	0.78	0.37	0.45	0.41	0.95	-0.40	-0.17	0.87	0.24	
-0.66	0.83	-0.20	0.78	0.35	0.44	0.25	0.93	-0.40	-0.17	0.86	0.24	
-0.66	0.83	-0.19	0.78	0.37	0.44	0.28	0.95	-0.40	-0.18	0.88	0.24	
-0.66	0.83	-0.20	0.78	0.37	0.45	0.42	0.95	-0.39	-0.16	0.87	0.25	
-0.65	0.83	-0.19	0.79	0.37	0.43	0.48	0.95	-0.39	-0.16	0.86	0.26	
-0.64	0.83	-0.19	0.78	0.35	0.46	0.36	0.95	-0.42	-0.16	0.86	0.24	
-0.69	0.82	-0.18	0.79	0.36	0.45	0.23	0.94	-0.40	-0.18	0.85	0.24	
-0.71	0.85	-0.17	0.81	0.36	0.45	0.32	0.95	-0.38	-0.15	0.87	0.24	
-0.75	0.80	-0.14	0.75	0.39	0.44	0.45	0.96	-0.39	-0.17	0.87	0.23	
-0.68	0.71	-0.16	0.76	0.40	0.49	0.46	0.93	-0.40	-0.16	0.87	0.25	
-0.83	0.76	-0.14	0.77	0.40	0.47	0.32	0.93	-0.42	-0.15	0.87	0.26	
-1.15	0.62	0.12	0.77	0.37	0.45	0.25	0.95	-0.40	-0.17	0.87	0.25	
-1.03	0.49	0.20	0.76	0.40	0.46	0.38	0.94	-0.41	-0.15	0.88	0.26	
-0.97	0.32	0.15	0.76	0.38	0.45	0.48	0.96	-0.38	-0.16	0.86	0.24	
-0.77	0.20	0.09	0.74	0.40	0.45	0.40	0.94	-0.40	-0.15	0.86	0.23	
-0.98	0.08	-0.02	0.77	0.37	0.45	0.26	0.93	-0.37	-0.17	0.85	0.23	
-1.02	0.25	0.19	0.77	0.41	0.46	0.30	0.92	-0.37	-0.15	0.86	0.24	
-0.89	0.30	0.34	0.69	0.33	0.44	0.43	0.96	-0.40	-0.15	0.88	0.24	
-0.86	0.07	0.47	0.77	0.46	0.44	0.46	0.95	-0.38	-0.14	0.87	0.23	
-0.95	-0.01	0.38	0.80	0.46	0.46	0.34	0.92	-0.41	-0.16	0.85	0.23	
-1.13	0.32	0.50	0.79	0.34	0.41	0.21	0.94	-0.42	-0.15	0.88	0.24	
-0.96	-0.03	0.41	0.78	0.42	0.44	0.34	0.94	-0.40	-0.16	0.87	0.26	
-0.97	0.04	0.54	0.79	0.40	0.45	0.48	0.95	-0.40	-0.15	0.85	0.24	
-0.86	-0.05	0.40	0.76	0.38	0.46	0.44	0.96	-0.41	-0.16	0.87	0.25	
-0.96	-0.04	0.39	0.75	0.39	0.46	0.30	0.95	-0.42	-0.17	0.85	0.24	
-0.98	-0.01	0.42	0.76	0.38	0.46	0.27	0.96	-0.40	-0.16	0.87	0.23	
-0.98	0.01	0.37	0.76	0.37	0.48	0.42	0.94	-0.41	-0.17	0.87	0.24	
-0.96	0.02	0.40	0.77	0.38	0.46	0.49	0.95	-0.40	-0.14	0.88	0.24	
-0.96	0.04	0.38	0.76	0.38	0.46	0.38	0.94	-0.40	-0.15	0.87	0.23	
-1.02	0.02	0.38	0.76	0.38	0.46	0.26	0.94	-0.40	-0.17	0.87	0.23	
-0.98	0.00	0.38	0.76	0.37	0.45	0.31	0.96	-0.40	-0.16	0.87	0.24	
-0.97	0.02	0.39	0.75	0.38	0.45	0.45	0.95	-0.39	-0.16	0.87	0.25	
-0.99	0.02	0.37	0.77	0.37	0.46	0.48	0.95	-0.40	-0.16	0.87	0.22	
-0.97	0.03	0.38	0.76	0.39	0.45	0.33	0.95	-0.41	-0.17	0.87	0.24	
-0.97	0.03	0.35	0.75	0.38	0.46	0.24	0.93	-0.43	-0.15	0.86	0.22	
-0.97	0.01	0.37	0.76	0.38	0.46	0.37	0.95	-0.39	-0.15	0.87	0.24	
-0.98	0.03	0.38	0.76	0.37	0.48	0.49	0.95	-0.40	-0.15	0.88	0.24	
-0.98	0.02	0.38	0.77	0.39	0.46	0.43	0.95	-0.40	-0.17	0.87	0.24	
-1.00	0.03	0.38	0.76	0.38	0.46	0.28	0.93	-0.39	-0.16	0.86	0.24	
-1.00	0.01	0.37	0.76	0.38	0.46	0.28	0.94	-0.42	-0.15	0.87	0.25	
-0.98	0.03	0.36	0.77	0.37	0.46	0.42	0.94	-0.40	-0.14	0.89	0.25	
-0.96	0.04	0.37	0.79	0.38	0.47	0.49	0.94	-0.40	-0.14	0.88	0.24	
-1.01	0.01	0.37	0.79	0.39	0.45	0.38	0.95	-0.40	-0.16	0.87	0.25	
-0.95	0.04	0.35	0.77	0.37	0.44	0.24	0.94	-0.41	-0.16	0.86	0.24	
-1.01	0.00	0.37	0.78	0.38	0.46	0.32	0.96	-0.39	-0.15	0.87	0.24	
-0.96	0.02	0.35	0.78	0.37	0.47	0.47	0.95	-0.39	-0.17	0.86	0.25	
-0.99	0.02	0.35	0.76	0.39	0.46	0.46	0.95	-0.39	-0.16	0.88	0.24	
-0.98	0.01	0.36	0.77	0.38	0.46	0.32	0.96	-0.40	-0.16	0.87	0.24	
-1.00	-0.01	0.35	0.76	0.38	0.45	0.26	0.95	-0.40	-0.16	0.86	0.24	
-0.98	0.02	0.37	0.77	0.39	0.45	0.39	0.95	-0.41	-0.15	0.87	0.25	
-0.98	0.02	0.35	0.76	0.38	0.47	0.50	0.95	-0.39	-0.15	0.86	0.25	
-0.97	0.01	0.35	0.75	0.39	0.47	0.42	0.96	-0.40	-0.16	0.87	0.23	
-0.98	0.01	0.35	0.78	0.36	0.45	0.28	0.94	-0.40	-0.16	0.88	0.24	
-1.01	0.01	0.35	0.76	0.45	0.43	0.28	0.95	-0.38	-0.16	0.87	0.24	
-1.00	0.01	0.34	0.79	0.35	0.47	0.44	0.95	-0.41	-0.14	0.87	0.25	
-0.99	0.03	0.37	0.78	0.37	0.46	0.49	0.93	-0.39	-0.15	0.87	0.24	
-1.02	-0.01	0.34	0.76	0.37	0.46	0.36	0.95	-0.40	-0.15	0.85	0.25	
-1.00	-0.01	0.36	0.76	0.36	0.47	0.25	0.94	-0.39	-0.16	0.87	0.23	
-1.00	0.00	0.37	0.77	0.38	0.47	0.35	0.95	-0.38	-0.16	0.87	0.25	
-0.99	0.02	0.37	0.78	0.38	0.47	0.47	0.96	-0.39	-0.14	0.87	0.25	
-0.99	0.01	0.34	0.76	0.38	0.46	0.45	0.96	-0.39	-0.14	0.86	0.24	
-1.00	0.01	0.35	0.77	0.36	0.46	0.31	0.95	-0.39	-0.15	0.87	0.22	
-0.99	0.00	0.35	0.76	0.35	0.46	0.27	0.95	-0.38	-0.14	0.86	0.24	
-0.99	0.00	0.35	0.76	0.37	0.45	0.39	0.94	-0.38	-0.15	0.88	0.23	
-1.01	0.01	0.36	0.78	0.38	0.45	0.49	0.96	-0.39	-0.14	0.88	0.25	
-0.98	0.01	0.34	0.77	0.37	0.45	0.41	0.94	-0.38	-0.16	0.87	0.25	
-0.97	0.01	0.33	0.76	0.36	0.48	0.29	0.95	-0.40	-0.16	0.85	0.26	
-1.00	0.00	0.31	0.75	0.36	0.46	0.31	0.94	-0.39	-0.15	0.87	0.24	
-0.97	0.03	0.34	0.77	0.37	0.46	0.45	0.95	-0.39	-0.16	0.88	0.25	
-1.01	0.00	0.35	0.77	0.38	0.46	0.49	0.94	-0.41	-0.16	0.87	0.24	
-0.99	-0.01	0.34	0.75	0.37	0.47	0.36	0.94	-0.41	-0.15	0.87	0.23	
-1.02	-0.01	0.33	0.77	0.36	0.46	0.25	0.94	-0.41	-0.15	0.86	0.25	
-0.99	0.00	0.34	0.77	0.37	0.46	0.36	0.96	-0.41	-0.15	0.86	0.25	
-1.00	-0.02	0.32	0.75	0.38	0.46	0.48	0.93	-0.40	-0.16	0.88	0.24	
-1.00	0.00	0.36	0.76	0.38	0.46	0.45	0.95	-0.42	-0.16	0.86	0.23	
-0.99	0.02	0.33	0.76	0.37	0.47	0.30	0.96	-0.41	-0.15	0.87	0.23	
-1.01	0.01	0.33	0.77	0.38	0.46	0.28	0.96	-0.39	-0.16	0.87	0.23	
-1.01	0.01	0.32	0.75	0.37	0.45	0.41	0.95	-0.40	-0.15	0.88	0.24	
-0.98	0.01	0.36	0.76	0.37	0.47	0.50	0.96	-0.42	-0.15	0.88	0.24	
-1.01	-0.02	0.32	0.76	0.37	0.46	0.39	0.95	-0.40	-0.16	0.85	0.25	
-1.00	0.01	0.33	0.77	0.37	0.46	0.26	0.95	-0.41	-0.15	0.87	0.24	
-0.99	-0.01	0.34	0.78	0.35	0.45	0.32	0.94	-0.39	-0.14	0.86	0.25	
-0.98	0.01	0.35	0.79	0.35	0.47	0.46	0.94	-0.39	-0.16	0.87	0.23	
-1.00	-0.01	0.34	0.78	0.36	0.46	0.47	0.95	-0.39	-0.15	0.87	0.24	
-1.00	-0.01	0.33	0.76	0.36	0.46	0.32	0.94	-0.40	-0.15	0.87	0.25	
-1.02	-0.02	0.33	0.76	0.36	0.47	0.26	0.94	-0.39	-0.15	0.86	0.23	
-1.01	0.01	0.34	0.81	0.38	0.45	0.37	0.94	-0.41	-0.16	0.87	0.25	
-0.98	0.02	0.34	0.76	0.37	0.47	0.50	0.95	-0.39	-0.15	0.87	0.25	
-1.00	0.00	0.35	0.77	0.36	0.46	0.42	0.94	-0.41	-0.15	0.87	0.23	
-0.98	0.00	0.32	0.75	0.37	0.45	0.28	0.95	-0.41	-0.16	0.86	0.22	
-0.99	0.00	0.34	0.75	0.37	0.46	0.29	0.94	-0.41	-0.17	0.88	0.25	
-1.04	-0.02	0.34	0.78	0.37	0.47	0.43	0.94	-0.43	-0.14	0.89	0.25	
-1.12	0.05	0.38	0.92	0.38	0.55	0.55	0.97	-0.43	-0.14	0.89	0.21	
-1.32	0.26	0.50	0.88	0.86	0.52	0.42	0.95	-0.41	-0.14	0.89	0.23	
-0.82	0.03	0.21	1.13	0.49	0.54	0.31	0.95	-0.41	-0.18	0.88	0.25	
-1.00	-0.18	0.55	0.75	-0.01	0.45	0.35	0.90	-0.46	-0.16	0.88	0.26	
-0.59	-0.26	0.32	0.35	-0.28	0.37	0.44	0.91	-0.37	-0.20	0.84	0.24	
-0.69	-0.24	0.73	0.65	-0.12	0.59	0.52	0.92	-0.37	-0.19	0.88	0.22	
-0.89	-0.23	0.50	0.66	-0.23	0.63	0.40	0.97	-0.38	-0.19	0.88	0.21	
-0.80	-0.13	0.54	0.70	-0.04	0.69	0.46	0.97	-0.38	-0.15	0.88	0.20	
-0.80	-0.33	0.74	0.66	-0.21	0.61	0.57	0.97	-0.35	-0.17	0.89	0.20	
-0.55	-0.13	0.60	0.41	-0.01	0.40	0.50	0.99	-0.33	-0.18	0.89	0.19	
-0.56	0.07	0.74	0.83	0.00	0.28	0.26	0.98	-0.34	-0.21	0.86	0.19	
-1.93	-0.09	0.87	1.73	-0.39	-0.09	-0.13	0.97	-0.33	-0.22	0.87	0.18	
-1.56	-0.92	0.29	1.54	-0.35	-0.53	-0.30	0.98	-0.31	-0.21	0.86	0.19	
-1.19	-0.54	-0.38	0.82	-0.41	-0.97	-0.60	0.98	-0.35	-0.26	0.91	0.17	
-1.49	-0.74	-1.23	0.89	-0.17	-1.98	-1.56	0.99	-0.31	-0.26	0.88	0.16	
0.04	0.30	0.02	0.19	0.51	0.36	0.05	0.97	-0.29	-0.21	0.87	0.15	
0.46	-0.05	1.41	-0.45	0.34	1.31	0.80	0.96	-0.31	-0.25	0.87	0.18	
0.81	0.05	1.32	-0.34	-0.12	1.16	0.75	1.00	-0.33	-0.24	0.89	0.16	
0.34	-0.29	0.60	0.07	-0.61	0.95	0.64	1.01	-0.31	-0.35	0.62	-0.10	
-0.62	-0.71	0.33	0.84	-0.31	0.15	0.31	1.02	-0.33	-0.21	0.93	0.17	
-0.95	-0.91	0.21	1.04	-0.04	-0.59	-0.18	0.99	-0.33	-0.23	0.89	0.18	
-1.29	-1.04	-0.25	1.44	-0.55	-0.94	-0.74	1.00	-0.31	-0.22	0.89	0.18	
-1.70	-1.13	-0.49	1.85	-0.11	-1.18	-0.92	1.00	-0.31	-0.21	0.89	0.17	
-1.32	-0.55	-0.19	1.31	0.58	-0.70	-0.56	1.00	-0.30	-0.23	0.87	0.16	
1.04	0.53	1.06	-0.78	0.72	1.15	0.41	0.99	-0.33	-0.23	0.87	0.17	
1.08	0.08	0.90	-0.91	0.38	1.16	0.77	0.99	-0.32	-0.25	0.88	0.18	
1.21	0.21	1.11	-0.71	0.09	1.56	1.25	0.99	-0.32	-0.21	0.89	0.16	
0.93	0.42	1.68	-0.56	0.98	1.85	1.47	1.00	-0.34	-0.22	0.88	0.16	
-0.65	-0.45	0.13	0.92	-0.34	-0.30	-0.05	0.98	-0.32	-0.23	0.88	0.17	
-1.33	-0.87	-0.49	0.51	0.00	-1.33	-0.77	0.99	-0.33	-0.21	0.88	0.18	
-1.55	-0.53	-0.54	1.41	0.16	-1.57	-1.00	0.98	-0.32	-0.22	0.86	0.16	
-1.75	-1.95	-0.28	1.88	-0.27	-1.39	-1.24	0.97	-0.30	-0.25	0.86	0.18	
-0.75	-0.18	0.19	0.87	0.11	0.02	-0.20	1.01	-0.32	-0.23	0.89	0.18	
-0.62	-2.51	1.69	-0.75	0.17	1.14	0.71	1.00	-0.31	-0.24	0.87	0.18	
1.23	0.52	1.05	-0.54	0.00	1.18	0.78	0.99	-0.31	-0.24	0.89	0.19	
1.15	0.29	1.05	-0.44	-0.10	1.31	0.84	0.98	-0.32	-0.24	0.87	0.15	
0.38	-0.22	0.82	0.32	-0.21	0.76	0.66	0.98	-0.32	-0.24	0.87	0.17	
-1.07	-1.89	-0.24	0.58	-0.03	-0.43	-0.01	1.00	-0.32	-0.21	0.86	0.17	
-1.10	-0.94	-0.20	0.91	-0.49	-0.68	-0.51	0.99	-0.32	-0.23	0.86	0.14	
-1.34	-0.99	-0.66	1.28	-0.65	-1.15	-0.86	1.00	-0.31	-0.23	0.88	0.18	
-1.03	-1.07	0.06	1.19	-0.66	-0.81	-0.58	0.99	-0.31	-0.23	0.87	0.17	
-0.23	-1.07	0.41	0.68	-0.32	-0.13	-0.39	0.98	-0.32	-0.24	0.87	0.18	
0.16	-0.22	0.95	0.08	0.31	0.72	0.36	0.98	-0.31	-0.25	0.88	0.18	
0.62	0.04	1.31	-1.25	0.34	1.26	0.95	1.00	-0.31	-0.24	0.86	0.18	
0.47	-0.79	0.85	0.29	0.63	1.45	1.04	1.00	-0.32	-0.24	0.87	0.16	
-0.43	-0.43	0.70	0.81	-0.24	0.54	0.41	0.98	-0.32	-0.24	0.86	0.15	
-0.82	-0.71	0.17	1.28	-0.32	-0.16	-0.02	0.99	-0.33	-0.23	0.86	0.16	
-1.02	-0.77	-0.09	1.79	-0.39	-0.67	-0.25	0.98	-0.32	-0.24	0.87	0.18	
-1.47	-1.09	-0.36	1.94	-0.32	-0.82	-0.70	0.98	-0.33	-0.24	0.86	0.18	
-0.96	-0.38	0.33	0.88	-0.16	-0.18	-0.21	0.99	-0.32	-0.24	0.85	0.16	
0.07	-0.23	0.98	-0.07	0.50	0.71	0.47	0.97	-0.33	-0.25	0.87	0.17	
0.62	-0.75	0.71	-0.81	0.16	1.30	0.81	0.98	-0.32	-0.28	0.87	0.17	
0.64	0.10	1.10	-0.80	0.56	1.31	0.87	0.98	-0.33	-0.26	0.86	0.18	
0.17	-0.35	1.04	-0.17	0.06	1.03	0.88	0.99	-0.34	-0.25	0.88	0.18	
-0.45	-0.78	0.37	0.77	0.12	-0.13	0.25	0.98	-0.29	-0.26	0.85	0.19	
-1.03	-0.70	-0.02	1.14	-0.38	-0.87	-0.49	0.96	-0.32	-0.26	0.86	0.18	
-1.86	-0.98	-0.40	1.92	-0.23	-1.07	-0.89	0.99	-0.31	-0.26	0.84	0.18	
-1.55	-0.79	-0.14	1.53	-0.57	-0.65	-0.44	0.97	-0.34	-0.24	0.87	0.19	
-0.66	-0.25	0.53	0.73	-0.07	-0.08	-0.30	0.99	-0.32	-0.25	0.86	0.19	
0.28	-0.05	1.13	-0.16	0.38	0.84	0.41	0.99	-0.33	-0.27	0.87	0.18	
1.09	0.83	1.52	-1.61	1.41	1.69	1.27	0.99	-0.31	-0.23	0.88	0.19	
0.79	0.00	1.06	-1.32	0.38	1.51	1.21	0.99	-0.34	-0.24	0.88	0.18	
-0.03	-0.23	0.80	-0.09	0.20	0.61	0.52	0.97	-0.33	-0.27	0.84	0.18	
-0.81	-0.47	0.43	1.34	0.48	-0.28	-0.07	0.98	-0.33	-0.24	0.87	0.18	
-1.28	-1.09	0.09	1.93	-0.38	-0.62	-0.23	0.98	-0.31	-0.25	0.86	0.19	
-1.46	-1.20	0.13	1.92	-0.67	-1.04	-0.74	0.97	-0.32	-0.26	0.87	0.17	
-1.04	-0.85	0.20	1.49	-0.30	-0.42	-0.52	0.97	-0.33	-0.27	0.85	0.18	
-0.36	-0.30	0.53	0.45	0.01	0.16	0.11	1.00	-0.33	-0.24	0.87	0.19	
0.20	-0.09	1.05	-0.53	0.26	0.94	0.62	0.98	-0.31	-0.25	0.87	0.17	
0.97	1.20	1.73	-1.19	0.79	1.64	1.03	0.97	-0.31	-0.24	0.85	0.18	
0.65	-0.16	1.05	-0.57	-0.03	1.23	0.90	0.99	-0.32	-0.24	0.87	0.16	
-0.22	-0.23	0.84	0.31	0.17	0.50	0.63	0.99	-0.32	-0.24	0.87	0.17	
-0.65	-0.52	0.53	1.34	0.18	-0.21	0.11	0.99	-0.32	-0.23	0.86	0.17	
-1.10	-0.91	0.20	1.84	-0.42	-0.80	-0.54	0.99	-0.33	-0.26	0.84	0.19	
-1.54	-1.17	-0.11	1.69	-0.66	-1.03	-0.86	0.98	-0.33	-0.23	0.87	0.20	
-1.10	-0.64	0.05	1.64	-0.21	-0.40	-0.28	0.98	-0.32	-0.24	0.86	0.19	
-0.28	-0.31	0.71	0.40	0.20	0.57	0.17	0.98	-0.33	-0.24	0.86	0.18	
0.48	-0.23	1.00	-0.51	0.45	1.40	0.77	0.97	-0.33	-0.25	0.85	0.18	
1.04	-0.24	1.12	-1.12	0.26	1.50	1.14	0.99	-0.32	-0.25	0.85	0.19	
0.63	-0.16	0.93	-0.91	-0.02	1.02	1.02	0.97	-0.34	-0.24	0.88	0.18	
-0.41	-0.34	0.73	0.52	0.12	0.15	0.28	0.97	-0.33	-0.24	0.87	0.16	
-0.92	-0.94	0.19	1.22	-0.05	-0.53	-0.37	0.97	-0.33	-0.24	0.86	0.19	
-1.57	-1.00	0.07	2.00	-0.31	-0.76	-0.46	0.98	-0.32	-0.25	0.87	0.19	
-1.53	-0.81	-0.05	1.54	-0.63	-0.61	-0.41	0.99	-0.34	-0.25	0.87	0.18	
-0.86	-0.62	0.29	0.88	-0.25	-0.03	-0.31	0.98	-0.33	-0.25	0.87	0.18	
0.25	-0.22	0.83	0.09	0.00	0.49	0.32	0.98	-0.33	-0.25	0.88	0.20	
1.33	0.00	1.43	-1.09	0.11	1.51	1.08	0.99	-0.32	-0.22	0.89	0.17	
0.66	-0.16	1.04	-0.58	-0.13	1.29	0.93	0.98	-0.34	-0.25	0.85	0.16	
-0.30	-0.54	0.44	0.69	-0.16	0.26	0.24	0.99	-0.32	-0.24	0.86	0.16	
-0.94	-0.70	0.06	1.46	-0.32	-0.43	-0.15	0.97	-0.31	-0.25	0.88	0.18	
-1.56	-1.05	-0.33	2.03	-0.57	-1.11	-0.60	0.99	-0.33	-0.24	0.87	0.19	
-1.54	-1.04	-0.32	1.47	-0.62	-0.79	-0.80	0.98	-0.33	-0.25	0.87	0.18	
-0.73	-0.07	0.62	0.54	-0.10	0.02	-0.05	0.99	-0.33	-0.23	0.86	0.19	
0.57	0.04	1.41	-0.21	0.22	0.89	0.57	1.00	-0.31	-0.25	0.87	0.19	
1.34	-0.09	1.12	-1.05	0.74	1.46	0.89	0.97	-0.32	-0.23	0.86	0.19	
0.63	-0.08	0.98	-0.17	-0.14	1.11	0.78	0.98	-0.31	-0.24	0.84	0.19	
-0.58	-0.36	0.80	0.88	-0.11	0.25	0.42	0.97	-0.33	-0.24	0.88	0.19	
-1.12	-0.92	0.01	1.86	-0.54	-0.38	-0.03	0.98	-0.33	-0.23	0.88	0.17	
-1.69	-1.33	-0.41	2.00	-0.20	-0.94	-0.72	0.98	-0.33	-0.25	0.85	0.18	
-1.11	-0.72	-0.16	0.77	-0.85	-0.21	-0.25	0.98	-0.32	-0.24	0.86	0.16	
0.12	-0.11	0.68	0.71	-0.08	0.39	0.25	0.96	-0.33	-0.24	0.85	0.17	
0.64	-0.18	1.15	-0.62	0.25	1.17	0.65	0.98	-0.33	-0.27	0.86	0.18	
0.64	0.39	1.46	-1.37	0.03	1.39	0.91	0.98	-0.34	-0.24	0.88	0.18	
0.18	-0.15	0.98	-0.39	-0.13	1.06	0.97	1.00	-0.33	-0.24	0.88	0.18	
-0.05	0.08	0.77	0.69	-0.01	0.09	0.36	0.89	-0.36	-0.24	0.89	0.23	
-1.07	-0.97	0.14	1.56	-0.04	-0.86	-0.49	1.01	-0.33	-0.25	0.86	0.18	
-1.43	-1.07	-0.23	1.82	-0.38	-1.04	-0.83	1.01	-0.34	-0.24	0.86	0.18	
-1.00	-0.63	0.08	1.76	-0.54	-0.46	-0.29	0.99	-0.35	-0.23	0.88	0.19	
-0.20	-0.22	0.83	0.41	-0.01	0.37	0.05	1.02	-0.34	-0.24	0.85	0.17	
0.81	0.10	1.43	-0.69	0.32	1.34	0.70	0.99	-0.31	-0.24	0.86	0.20	
1.01	0.26	1.10	-1.26	0.11	1.21	0.94	0.98	-0.33	-0.22	0.88	0.20	
0.27	-0.28	0.92	-0.24	0.00	0.93	0.92	0.99	-0.31	-0.23	0.87	0.19	
-0.55	-0.47	0.76	1.09	0.19	0.08	0.22	0.99	-0.32	-0.24	0.85	0.19	
-1.01	-0.81	0.18	1.74	0.05	-0.52	-0.40	0.96	-0.34	-0.23	0.86	0.16	
-1.73	-1.00	-0.34	1.82	-0.32	-1.04	-0.73	0.98	-0.33	-0.23	0.87	0.19	
-1.17	-0.55	-0.04	1.40	-0.48	-0.40	-0.30	0.96	-0.33	-0.25	0.86	0.17	
-0.32	-0.28	0.79	0.64	-0.20	0.30	-0.07	0.99	-0.32	-0.23	0.86	0.19	
0.76	-0.03	1.21	-0.32	0.08	0.97	0.62	0.98	-0.32	-0.24	0.87	0.20	
1.18	0.03	1.12	-1.28	-0.04	1.47	1.15	0.99	-0.34	-0.24	0.86	0.19	
0.19	-0.23	0.88	-0.20	-0.07	0.63	0.59	0.98	-0.33	-0.25	0.87	0.19	
-0.48	-0.42	0.81	0.84	-0.13	-0.03	-0.02	0.97	-0.34	-0.25	0.86	0.19	
-1.04	-1.01	0.21	1.91	-0.45	-0.54	-0.25	0.98	-0.34	-0.22	0.87	0.20	
-1.42	-1.41	-0.21	1.49	-0.65	-0.86	-0.51	0.98	-0.32	-0.26	0.85	0.20	
